convention,scale,pool,dim,lam,attack,n_train,n_test,attack_budget,budget_mult,review_budget,policy,rep,n_flips,prevalence,score_auroc,recovered,precision,recall,precision_lift,remaining_poisoned_after_delete,test_logloss_no_action,test_logloss_after_delete,test_logloss_after_correct,test_logloss_clean_oracle,delete_minus_no_action,correct_minus_no_action
cat,n300,3,384,0.001,margin_targeted,176,2058,26,2.0,52,random,8,26,0.14772727272727273,0.6123076923076923,9,0.17307692307692307,0.34615384615384615,0.025349650349650338,17,0.6903434753819881,0.6910888014957993,0.6966111134568295,0.6838337462295636,0.0007453261138111733,0.00626763807484132
cat,n300,3,384,0.001,margin_targeted,176,2058,26,2.0,52,random,9,26,0.14772727272727273,0.6123076923076923,6,0.11538461538461539,0.23076923076923078,-0.032342657342657344,20,0.6903434753819881,0.687322860820305,0.6888356670911729,0.6838337462295636,-0.0030206145616831215,-0.0015078082908152046
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,top,-1,28,0.1497326203208556,0.6358939802336029,0,0.0,0.0,-0.1497326203208556,28,0.663819673267108,0.6596509297580142,0.663819673267108,0.6722679224190887,-0.004168743509093797,0.0
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,bottom_oracle_diagnostic,-1,28,0.1497326203208556,0.6358939802336029,2,0.14285714285714285,0.07142857142857142,-0.006875477463712754,26,0.663819673267108,0.6715836528110865,0.6676319113615228,0.6722679224190887,0.00776397954397845,0.003812238094414777
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,two_tailed,-1,28,0.1497326203208556,0.6358939802336029,2,0.14285714285714285,0.07142857142857142,-0.006875477463712754,26,0.663819673267108,0.6634837248976381,0.6676319113615228,0.6722679224190887,-0.00033594836946992945,0.003812238094414777
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,0,28,0.1497326203208556,0.6358939802336029,2,0.14285714285714285,0.07142857142857142,-0.006875477463712754,26,0.663819673267108,0.6656968353822974,0.6635188584249158,0.6722679224190887,0.0018771621151894013,-0.00030081484219224297
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,1,28,0.1497326203208556,0.6358939802336029,1,0.07142857142857142,0.03571428571428571,-0.07830404889228418,27,0.663819673267108,0.6663832959633466,0.6631042900270739,0.6722679224190887,0.0025636226962385544,-0.0007153832400340621
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,2,28,0.1497326203208556,0.6358939802336029,2,0.14285714285714285,0.07142857142857142,-0.006875477463712754,26,0.663819673267108,0.6648110119582116,0.6630950916679161,0.6722679224190887,0.0009913386911035715,-0.0007245815991918647
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,3,28,0.1497326203208556,0.6358939802336029,0,0.0,0.0,-0.1497326203208556,28,0.663819673267108,0.6631421459243593,0.663819673267108,0.6722679224190887,-0.0006775273427487294,0.0
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,4,28,0.1497326203208556,0.6358939802336029,3,0.21428571428571427,0.10714285714285714,0.06455309396485867,25,0.663819673267108,0.6657393521694611,0.664232287898827,0.6722679224190887,0.0019196789023531169,0.0004126146317190438
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,5,28,0.1497326203208556,0.6358939802336029,2,0.14285714285714285,0.07142857142857142,-0.006875477463712754,26,0.663819673267108,0.6668255932650876,0.6664152126494022,0.6722679224190887,0.0030059199979796114,0.0025955393822941764
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,6,28,0.1497326203208556,0.6358939802336029,1,0.07142857142857142,0.03571428571428571,-0.07830404889228418,27,0.663819673267108,0.6647436905528246,0.6635653659437604,0.6722679224190887,0.0009240172857165607,-0.0002543073233476356
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,7,28,0.1497326203208556,0.6358939802336029,3,0.21428571428571427,0.10714285714285714,0.06455309396485867,25,0.663819673267108,0.6642644138347559,0.6678139607885119,0.6722679224190887,0.0004447405676478722,0.00399428752140385
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,8,28,0.1497326203208556,0.6358939802336029,3,0.21428571428571427,0.10714285714285714,0.06455309396485867,25,0.663819673267108,0.6660091695962816,0.6645246066303693,0.6722679224190887,0.002189496329173646,0.0007049333632612731
cat,n300,4,384,0.001,margin_targeted,187,2058,28,0.5,14,random,9,28,0.1497326203208556,0.6358939802336029,2,0.14285714285714285,0.07142857142857142,-0.006875477463712754,26,0.663819673267108,0.6687102919051598,0.6641399218300614,0.6722679224190887,0.004890618638051847,0.00032024856295342907
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,top,-1,28,0.1497326203208556,0.6358939802336029,6,0.21428571428571427,0.21428571428571427,0.06455309396485867,22,0.663819673267108,0.6576193236542245,0.6628256657444694,0.6722679224190887,-0.006200349612883516,-0.0009940075226385625
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,bottom_oracle_diagnostic,-1,28,0.1497326203208556,0.6358939802336029,3,0.10714285714285714,0.10714285714285714,-0.042589763177998466,25,0.663819673267108,0.6909187877548497,0.6691753524058288,0.6722679224190887,0.027099114487741716,0.005355679138720815
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,two_tailed,-1,28,0.1497326203208556,0.6358939802336029,2,0.07142857142857142,0.07142857142857142,-0.07830404889228418,26,0.663819673267108,0.6639991927934948,0.6676319113615228,0.6722679224190887,0.00017951952638683988,0.003812238094414777
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,0,28,0.1497326203208556,0.6358939802336029,2,0.07142857142857142,0.07142857142857142,-0.07830404889228418,26,0.663819673267108,0.6651144193106722,0.6662799408739877,0.6722679224190887,0.0012947460435641656,0.0024602676068796736
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,1,28,0.1497326203208556,0.6358939802336029,2,0.07142857142857142,0.07142857142857142,-0.07830404889228418,26,0.663819673267108,0.6688766759865676,0.6672954198861991,0.6722679224190887,0.005057002719459636,0.0034757466190911135
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,2,28,0.1497326203208556,0.6358939802336029,7,0.25,0.25,0.1002673796791444,21,0.663819673267108,0.6682298987560119,0.6649141073847477,0.6722679224190887,0.004410225488903907,0.0010944341176396533
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,3,28,0.1497326203208556,0.6358939802336029,4,0.14285714285714285,0.14285714285714285,-0.006875477463712754,24,0.663819673267108,0.6635154786625378,0.6643957403439813,0.6722679224190887,-0.0003041946045702071,0.0005760670768732989
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,4,28,0.1497326203208556,0.6358939802336029,1,0.03571428571428571,0.03571428571428571,-0.11401833460656989,27,0.663819673267108,0.6638982921732207,0.6639481214439147,0.6722679224190887,7.861890611271516e-05,0.00012844817680668363
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,5,28,0.1497326203208556,0.6358939802336029,2,0.07142857142857142,0.07142857142857142,-0.07830404889228418,26,0.663819673267108,0.665530188658024,0.6662625843133657,0.6722679224190887,0.0017105153909160453,0.002442911046257712
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,6,28,0.1497326203208556,0.6358939802336029,4,0.14285714285714285,0.14285714285714285,-0.006875477463712754,24,0.663819673267108,0.6683361893759499,0.66579032573756,0.6722679224190887,0.00451651610884185,0.001970652470452028
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,7,28,0.1497326203208556,0.6358939802336029,3,0.10714285714285714,0.10714285714285714,-0.042589763177998466,25,0.663819673267108,0.6610895256171974,0.6667540180176623,0.6722679224190887,-0.0027301476499106414,0.0029343447505543185
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,8,28,0.1497326203208556,0.6358939802336029,6,0.21428571428571427,0.21428571428571427,0.06455309396485867,22,0.663819673267108,0.6664821993721843,0.6670063468908686,0.6722679224190887,0.002662526105076335,0.003186673623760572
cat,n300,4,384,0.001,margin_targeted,187,2058,28,1.0,28,random,9,28,0.1497326203208556,0.6358939802336029,9,0.32142857142857145,0.32142857142857145,0.17169595110771585,19,0.663819673267108,0.6642899179821435,0.667779476186205,0.6722679224190887,0.00047024471503553933,0.003959802919097033
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,top,-1,28,0.1497326203208556,0.6358939802336029,15,0.26785714285714285,0.5357142857142857,0.11812452253628725,13,0.663819673267108,0.6578802795811125,0.6628218396095072,0.6722679224190887,-0.005939393685995498,-0.0009978336576007552
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,bottom_oracle_diagnostic,-1,28,0.1497326203208556,0.6358939802336029,5,0.08928571428571429,0.17857142857142858,-0.060446906035141315,23,0.663819673267108,0.752833351749156,0.6720354399346976,0.6722679224190887,0.089013678482048,0.008215766667589608
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,two_tailed,-1,28,0.1497326203208556,0.6358939802336029,9,0.16071428571428573,0.32142857142857145,0.010981665393430123,19,0.663819673267108,0.6706243001764038,0.6679032085525852,0.6722679224190887,0.006804626909295841,0.0040835352854772244
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,0,28,0.1497326203208556,0.6358939802336029,12,0.21428571428571427,0.42857142857142855,0.06455309396485867,16,0.663819673267108,0.6653540594002705,0.67058850874514,0.6722679224190887,0.0015343861331624797,0.006768835478031976
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,1,28,0.1497326203208556,0.6358939802336029,8,0.14285714285714285,0.2857142857142857,-0.006875477463712754,20,0.663819673267108,0.6652720053711011,0.6664117156656238,0.6722679224190887,0.0014523321039930925,0.002592042398515848
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,2,28,0.1497326203208556,0.6358939802336029,9,0.16071428571428573,0.32142857142857145,0.010981665393430123,19,0.663819673267108,0.6721694706288543,0.6638501376782202,0.6722679224190887,0.008349797361746347,3.0464411112207657e-05
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,3,28,0.1497326203208556,0.6358939802336029,7,0.125,0.25,-0.024732620320855603,21,0.663819673267108,0.6655497373526443,0.6662317867453519,0.6722679224190887,0.0017300640855363314,0.0024121134782438824
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,4,28,0.1497326203208556,0.6358939802336029,7,0.125,0.25,-0.024732620320855603,21,0.663819673267108,0.6694073833764543,0.6684004621599873,0.6722679224190887,0.005587710109346333,0.004580788892879273
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,5,28,0.1497326203208556,0.6358939802336029,12,0.21428571428571427,0.42857142857142855,0.06455309396485867,16,0.663819673267108,0.6632961156158308,0.6651288495881723,0.6722679224190887,-0.0005235576512772067,0.0013091763210643093
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,6,28,0.1497326203208556,0.6358939802336029,9,0.16071428571428573,0.32142857142857145,0.010981665393430123,19,0.663819673267108,0.6678571950664948,0.6670541294229091,0.6722679224190887,0.004037521799386767,0.003234456155801091
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,7,28,0.1497326203208556,0.6358939802336029,7,0.125,0.25,-0.024732620320855603,21,0.663819673267108,0.6636524605345017,0.6667402992836309,0.6722679224190887,-0.00016721273260633662,0.002920626016522876
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,8,28,0.1497326203208556,0.6358939802336029,8,0.14285714285714285,0.2857142857142857,-0.006875477463712754,20,0.663819673267108,0.662206091694123,0.6673770953518533,0.6722679224190887,-0.0016135815729849678,0.0035574220847452986
cat,n300,4,384,0.001,margin_targeted,187,2058,28,2.0,56,random,9,28,0.1497326203208556,0.6358939802336029,9,0.16071428571428573,0.32142857142857145,0.010981665393430123,19,0.663819673267108,0.6623754033569946,0.6642141553505942,0.6722679224190887,-0.0014442699101133716,0.00039448208348624725
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,top,-1,94,0.14992025518341306,0.29601612710071457,0,0.0,0.0,-0.14992025518341306,94,0.6524578667872291,0.6582617740272729,0.6524578667872291,0.6446870527889567,0.005803907240043871,0.0
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,bottom_oracle_diagnostic,-1,94,0.14992025518341306,0.29601612710071457,5,0.10638297872340426,0.05319148936170213,-0.04353727646000881,89,0.6524578667872291,0.6518449134922509,0.6487683112187966,0.6446870527889567,-0.0006129532949781247,-0.0036895555684324233
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,two_tailed,-1,94,0.14992025518341306,0.29601612710071457,3,0.06382978723404255,0.031914893617021274,-0.08609046794937052,91,0.6524578667872291,0.6552997689980556,0.6496763303029596,0.6446870527889567,0.0028419022108265857,-0.0027815364842694867
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,0,94,0.14992025518341306,0.29601612710071457,10,0.2127659574468085,0.10638297872340426,0.06284570226339545,84,0.6524578667872291,0.6521820889975711,0.6495183752969419,0.6446870527889567,-0.0002757777896579272,-0.0029394914902871605
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,1,94,0.14992025518341306,0.29601612710071457,9,0.19148936170212766,0.09574468085106383,0.041569106518714594,85,0.6524578667872291,0.6524296374956641,0.6502625561936927,0.6446870527889567,-2.8229291564985104e-05,-0.0021953105935363926
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,2,94,0.14992025518341306,0.29601612710071457,4,0.0851063829787234,0.0425531914893617,-0.06481387220468966,90,0.6524578667872291,0.6525950574426211,0.6512394475199258,0.6446870527889567,0.0001371906553920832,-0.0012184192673032612
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,3,94,0.14992025518341306,0.29601612710071457,6,0.1276595744680851,0.06382978723404255,-0.02226068071532797,88,0.6524578667872291,0.6526953135991669,0.6515229467018304,0.6446870527889567,0.0002374468119378248,-0.0009349200853986384
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,4,94,0.14992025518341306,0.29601612710071457,10,0.2127659574468085,0.10638297872340426,0.06284570226339545,84,0.6524578667872291,0.6528314265290561,0.6494597504322167,0.6446870527889567,0.0003735597418270675,-0.002998116355012348
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,5,94,0.14992025518341306,0.29601612710071457,12,0.2553191489361702,0.1276595744680851,0.10539889375275713,82,0.6524578667872291,0.6512068566398641,0.6473329316079035,0.6446870527889567,-0.0012510101473649504,-0.0051249351793255515
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,6,94,0.14992025518341306,0.29601612710071457,6,0.1276595744680851,0.06382978723404255,-0.02226068071532797,88,0.6524578667872291,0.6527831465106801,0.6505682365269213,0.6446870527889567,0.00032527972345108846,-0.0018896302603077508
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,7,94,0.14992025518341306,0.29601612710071457,5,0.10638297872340426,0.05319148936170213,-0.04353727646000881,89,0.6524578667872291,0.6533329374318881,0.6516888723955534,0.6446870527889567,0.0008750706446590817,-0.0007689943916756592
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,8,94,0.14992025518341306,0.29601612710071457,8,0.1702127659574468,0.0851063829787234,0.02029251077403374,86,0.6524578667872291,0.6521856197716644,0.6500717392079742,0.6446870527889567,-0.0002722470155646084,-0.0023861275792548264
cat,n1000,0,384,0.001,directional,627,2058,94,0.5,47,random,9,94,0.14992025518341306,0.29601612710071457,9,0.19148936170212766,0.09574468085106383,0.041569106518714594,85,0.6524578667872291,0.6514465519593994,0.6486135303166635,0.6446870527889567,-0.001011314827829679,-0.0038443364705655902
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,top,-1,94,0.14992025518341306,0.29601612710071457,0,0.0,0.0,-0.14992025518341306,94,0.6524578667872291,0.6635781674859259,0.6524578667872291,0.6446870527889567,0.01112030069869685,0.0
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,bottom_oracle_diagnostic,-1,94,0.14992025518341306,0.29601612710071457,13,0.13829787234042554,0.13829787234042554,-0.011622382842987528,81,0.6524578667872291,0.6501120821733934,0.6463764250620695,0.6446870527889567,-0.002345784613835611,-0.006081441725159564
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,two_tailed,-1,94,0.14992025518341306,0.29601612710071457,5,0.05319148936170213,0.05319148936170213,-0.09672876582171094,89,0.6524578667872291,0.6584459486413582,0.6487683112187966,0.6446870527889567,0.005988081854129135,-0.0036895555684324233
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,0,94,0.14992025518341306,0.29601612710071457,13,0.13829787234042554,0.13829787234042554,-0.011622382842987528,81,0.6524578667872291,0.652265765524601,0.6497204280100414,0.6446870527889567,-0.0001921012626280305,-0.002737438777187684
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,1,94,0.14992025518341306,0.29601612710071457,19,0.20212765957446807,0.20212765957446807,0.05220740439105501,75,0.6524578667872291,0.6537796701146991,0.6475973822769361,0.6446870527889567,0.0013218033274700058,-0.004860484510292973
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,2,94,0.14992025518341306,0.29601612710071457,17,0.18085106382978725,0.18085106382978725,0.03093080864637418,77,0.6524578667872291,0.6510826196314544,0.6479675810389118,0.6446870527889567,-0.0013752471557746393,-0.004490285748317224
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,3,94,0.14992025518341306,0.29601612710071457,15,0.1595744680851064,0.1595744680851064,0.009654212901693326,79,0.6524578667872291,0.6522983151212093,0.6484643839033626,0.6446870527889567,-0.00015955166601977488,-0.003993482883866473
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,4,94,0.14992025518341306,0.29601612710071457,9,0.09574468085106383,0.09574468085106383,-0.054175574332349236,85,0.6524578667872291,0.6528269211503516,0.6492028336905242,0.6446870527889567,0.00036905436312251183,-0.003255033096704829
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,5,94,0.14992025518341306,0.29601612710071457,11,0.11702127659574468,0.11702127659574468,-0.03289897858766838,83,0.6524578667872291,0.6538914036012058,0.6498871405696457,0.6446870527889567,0.0014335368139767324,-0.0025707262175833634
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,6,94,0.14992025518341306,0.29601612710071457,15,0.1595744680851064,0.1595744680851064,0.009654212901693326,79,0.6524578667872291,0.6523104981644665,0.6475697339054248,0.6446870527889567,-0.0001473686227625448,-0.00488813288180423
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,7,94,0.14992025518341306,0.29601612710071457,13,0.13829787234042554,0.13829787234042554,-0.011622382842987528,81,0.6524578667872291,0.6516684571940956,0.6473501750724556,0.6446870527889567,-0.0007894095931334499,-0.005107691714773432
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,8,94,0.14992025518341306,0.29601612710071457,11,0.11702127659574468,0.11702127659574468,-0.03289897858766838,83,0.6524578667872291,0.6520437859019103,0.6505115429781644,0.6446870527889567,-0.0004140808853188016,-0.0019463238090646762
cat,n1000,0,384,0.001,directional,627,2058,94,1.0,94,random,9,94,0.14992025518341306,0.29601612710071457,15,0.1595744680851064,0.1595744680851064,0.009654212901693326,79,0.6524578667872291,0.652460936315215,0.6498369147414795,0.6446870527889567,3.069527985899434e-06,-0.002620952045749525
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,top,-1,94,0.14992025518341306,0.29601612710071457,0,0.0,0.0,-0.14992025518341306,94,0.6524578667872291,0.6703631971393781,0.6524578667872291,0.6446870527889567,0.01790533035214903,0.0
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,bottom_oracle_diagnostic,-1,94,0.14992025518341306,0.29601612710071457,39,0.2074468085106383,0.4148936170212766,0.05752655332722523,55,0.6524578667872291,0.6448367375991703,0.6422141132896536,0.6446870527889567,-0.007621129188058795,-0.010243753497575447
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,two_tailed,-1,94,0.14992025518341306,0.29601612710071457,13,0.06914893617021277,0.13829787234042554,-0.0807713190132003,81,0.6524578667872291,0.6638351242611066,0.6463764250620695,0.6446870527889567,0.011377257473877522,-0.006081441725159564
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,0,94,0.14992025518341306,0.29601612710071457,35,0.18617021276595744,0.3723404255319149,0.03624995758254437,59,0.6524578667872291,0.6542796595126159,0.6438494262272794,0.6446870527889567,0.0018217927253868504,-0.008608440559949693
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,1,94,0.14992025518341306,0.29601612710071457,25,0.13297872340425532,0.26595744680851063,-0.016941531779157748,69,0.6524578667872291,0.6528961314545448,0.6465268670925055,0.6446870527889567,0.00043826466731577973,-0.005930999694723549
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,2,94,0.14992025518341306,0.29601612710071457,19,0.10106382978723404,0.20212765957446807,-0.04885642539617903,75,0.6524578667872291,0.654476485678466,0.6486627316229582,0.6446870527889567,0.0020186188912368896,-0.0037951351642708797
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,3,94,0.14992025518341306,0.29601612710071457,29,0.15425531914893617,0.30851063829787234,0.004335063965523106,65,0.6524578667872291,0.6541379647315693,0.6450384212137698,0.6446870527889567,0.0016800979443402086,-0.0074194455734593046
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,4,94,0.14992025518341306,0.29601612710071457,35,0.18617021276595744,0.3723404255319149,0.03624995758254437,59,0.6524578667872291,0.6530142814785636,0.6442570538016879,0.6446870527889567,0.0005564146913344947,-0.008200812985541206
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,5,94,0.14992025518341306,0.29601612710071457,19,0.10106382978723404,0.20212765957446807,-0.04885642539617903,75,0.6524578667872291,0.6516085900450236,0.6463464200634265,0.6446870527889567,-0.0008492767422054737,-0.006111446723802594
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,6,94,0.14992025518341306,0.29601612710071457,25,0.13297872340425532,0.26595744680851063,-0.016941531779157748,69,0.6524578667872291,0.6530366054754088,0.6462862279901385,0.6446870527889567,0.000578738688179703,-0.006171638797090595
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,7,94,0.14992025518341306,0.29601612710071457,35,0.18617021276595744,0.3723404255319149,0.03624995758254437,59,0.6524578667872291,0.6521523591738134,0.6463462740346005,0.6446870527889567,-0.00030550761341563426,-0.006111592752628514
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,8,94,0.14992025518341306,0.29601612710071457,36,0.19148936170212766,0.3829787234042553,0.041569106518714594,58,0.6524578667872291,0.6522188630021286,0.6459417216993023,0.6446870527889567,-0.0002390037851004445,-0.00651614508792675
cat,n1000,0,384,0.001,directional,627,2058,94,2.0,188,random,9,94,0.14992025518341306,0.29601612710071457,25,0.13297872340425532,0.26595744680851063,-0.016941531779157748,69,0.6524578667872291,0.6515006605730786,0.6486462212245915,0.6446870527889567,-0.0009572062141504079,-0.003811645562637578
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,top,-1,90,0.15,0.031176470588235295,0,0.0,0.0,-0.15,90,0.7618801300763158,0.800323138129415,0.7618801300763158,0.6485584592412997,0.03844300805309919,0.0
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,bottom_oracle_diagnostic,-1,90,0.15,0.031176470588235295,37,0.8222222222222222,0.4111111111111111,0.6722222222222222,53,0.7618801300763158,0.7215780933466911,0.6882938675316407,0.6485584592412997,-0.040302036729624735,-0.07358626254467515
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,two_tailed,-1,90,0.15,0.031176470588235295,19,0.4222222222222222,0.2111111111111111,0.27222222222222225,71,0.7618801300763158,0.7633787663334471,0.7156157645643507,0.6485584592412997,0.0014986362571313139,-0.04626436551196511
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,0,90,0.15,0.031176470588235295,8,0.17777777777777778,0.08888888888888889,0.02777777777777779,82,0.7618801300763158,0.7601909448692438,0.7432404695925385,0.6485584592412997,-0.0016891852070720637,-0.0186396604837773
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,1,90,0.15,0.031176470588235295,9,0.2,0.1,0.05000000000000002,81,0.7618801300763158,0.759605844144046,0.7417495452550503,0.6485584592412997,-0.0022742859322698594,-0.020130584821265507
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,2,90,0.15,0.031176470588235295,9,0.2,0.1,0.05000000000000002,81,0.7618801300763158,0.7651713471014946,0.7429443442441959,0.6485584592412997,0.003291217025178761,-0.018935785832119967
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,3,90,0.15,0.031176470588235295,9,0.2,0.1,0.05000000000000002,81,0.7618801300763158,0.7609102350228453,0.739407126893295,0.6485584592412997,-0.0009698950534705597,-0.022473003183020812
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,4,90,0.15,0.031176470588235295,2,0.044444444444444446,0.022222222222222223,-0.10555555555555554,88,0.7618801300763158,0.7687499008732347,0.756187668575855,0.6485584592412997,0.0068697707969188615,-0.005692461500460877
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,5,90,0.15,0.031176470588235295,3,0.06666666666666667,0.03333333333333333,-0.08333333333333333,87,0.7618801300763158,0.7633020062548992,0.7545411180003601,0.6485584592412997,0.001421876178583359,-0.007339012075955775
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,6,90,0.15,0.031176470588235295,11,0.24444444444444444,0.12222222222222222,0.09444444444444444,79,0.7618801300763158,0.7579539346030106,0.7415189819245757,0.6485584592412997,-0.003926195473305194,-0.02036114815174017
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,7,90,0.15,0.031176470588235295,7,0.15555555555555556,0.07777777777777778,0.005555555555555564,83,0.7618801300763158,0.7566136370902173,0.7476187739008822,0.6485584592412997,-0.005266492986098492,-0.01426135617543367
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,8,90,0.15,0.031176470588235295,7,0.15555555555555556,0.07777777777777778,0.005555555555555564,83,0.7618801300763158,0.7642644370686837,0.7464013515068341,0.6485584592412997,0.0023843069923679128,-0.015478778569481766
cat,n1000,1,384,0.001,directional,600,2058,90,0.5,45,random,9,90,0.15,0.031176470588235295,3,0.06666666666666667,0.03333333333333333,-0.08333333333333333,87,0.7618801300763158,0.7673919592914062,0.7535541813857399,0.6485584592412997,0.005511829215090414,-0.008325948690575902
cat,n1000,1,384,0.001,directional,600,2058,90,1.0,90,top,-1,90,0.15,0.031176470588235295,0,0.0,0.0,-0.15,90,0.7618801300763158,0.8322096405061465,0.7618801300763158,0.6485584592412997,0.07032951042983071,0.0
cat,n1000,1,384,0.001,directional,600,2058,90,1.0,90,bottom_oracle_diagnostic,-1,90,0.15,0.031176470588235295,70,0.7777777777777778,0.7777777777777778,0.6277777777777778,20,0.7618801300763158,0.6740725147545329,0.6569065980816446,0.6485584592412997,-0.08780761532178294,-0.10497353199467119
cat,n1000,1,384,0.001,directional,600,2058,90,1.0,90,two_tailed,-1,90,0.15,0.031176470588235295,37,0.4111111111111111,0.4111111111111111,0.26111111111111107,53,0.7618801300763158,0.7623793600989018,0.6882938675316407,0.6485584592412997,0.0004992300225860058,-0.07358626254467515
cat,n1000,1,384,0.001,directional,600,2058,90,1.0,90,random,0,90,0.15,0.031176470588235295,11,0.12222222222222222,0.12222222222222222,-0.027777777777777776,79,0.7618801300763158,0.7700833362862985,0.7356442522192242,0.6485584592412997,0.008203206209982716,-0.026235877857091583
