source_row_id,filtered_local_index,selected_rank,flip_flag,gradient_flip_objective,z_norm,s_clean,s_attacked,s_changed,z_changed,effective_invariant_abs_err,clean_margin,clean_head_margin_after_relabel,poisoned_head_margin,clean_oof_margin_after_relabel,poisoned_oof_margin,clean_oof_margin_pre_attack,stage0_self_influence,stage0_cross_fit,stage0_training_dynamics,stage0_ensemble,stage1_self_influence,stage1_cross_fit,stage1_training_dynamics,stage1_ensemble,stage2_self_influence,stage2_cross_fit,stage2_training_dynamics,stage2_ensemble,stage0_si_disagreement,stage0_si_leverage,stage0_si_product,stage1_si_disagreement,stage1_si_leverage,stage1_si_product,stage2_si_disagreement,stage2_si_leverage,stage2_si_product
46,35,-1,False,-0.17512031812066853,0.538079645485973,1.0,1.0,False,False,0.0,1.3369847951405565,1.3369847951405565,2.958214866011791,-0.007167053824073122,2.4490971427873314,-0.007167053824073122,28.931202984020675,0.5017917557863156,-1.3369847951405565,109.66666666666667,28.931202984020675,0.5017917557863156,-1.3369847951405565,105.0,3.212897390796671,0.07950459846077618,-2.958214866011791,47.0,0.04326663964485673,668.6722893549196,28.931202984020675,0.04326663964485673,668.6722893549196,28.931202984020675,0.0024353916115573315,1319.2528772578619,3.212897390796671
293,36,-1,False,-0.3114033925913572,0.7604593885394362,1.0,1.0,False,False,0.0,2.9792608225032837,2.9792608225032837,5.138850718484866,1.3672208655198874,4.044587800944216,1.3672208655198874,4.308659575347757,0.20306922852325837,-2.9792608225032837,23.0,4.308659575347757,0.20306922852325837,-2.9792608225032837,24.666666666666668,0.11902885697124252,0.017215363420984175,-5.138850718484866,12.666666666666666,0.0023398158517467112,1841.4524254681287,4.308659575347757,0.0023398158517467112,1841.4524254681287,4.308659575347757,3.399163711579737e-05,3501.7100402005854,0.11902885697124252
274,37,-1,False,-0.052266772995530265,0.8376405634746432,1.0,1.0,False,False,0.0,2.204475573974468,2.204475573974468,2.547466828090999,-1.2291891060524578,0.3888705330648721,-1.2291891060524578,13.658527083155441,0.7736766173511074,-2.204475573974468,87.0,13.658527083155441,0.7736766173511074,-2.204475573974468,86.66666666666667,9.082892067562486,0.4039892264164524,-2.547466828090999,81.0,0.00987028349824771,1383.8029156488024,13.658527083155441,0.00987028349824771,1383.8029156488024,13.658527083155441,0.005270302708062324,1723.4099388006305,9.082892067562486
60,38,-1,False,-0.09231886603465031,0.3705576881430174,1.0,1.0,False,False,0.0,1.1222790786103403,1.1222790786103403,2.475243566922431,0.4659954937153593,2.3341894430936705,0.4659954937153593,28.58155310147714,0.38556449341736265,-1.1222790786103403,103.66666666666667,28.58155310147714,0.38556449341736265,-1.1222790786103403,98.0,4.387744235880978,0.0883307117587373,-2.475243566922431,54.333333333333336,0.06031385014998978,473.88042763643705,28.58155310147714,0.06031385014998978,473.88042763643705,28.58155310147714,0.006023626299918955,728.4223850241196,4.387744235880978
152,39,-1,False,0.028265227549429523,0.36977188768335933,1.0,1.0,False,False,0.0,0.6105240234670097,0.6105240234670097,0.4288929258326581,-0.7863140102604624,-1.5536468879660856,-0.7863140102604624,51.48395195356,0.6870393296691553,-0.6105240234670097,151.33333333333334,51.48395195356,0.6870393296691553,-0.6105240234670097,141.66666666666666,64.54746649457323,0.8254398317841084,-0.4288929258326581,170.0,0.1238615315669495,415.65731750807515,51.48395195356,0.1238615315669495,415.65731750807515,51.48395195356,0.1555440412993146,414.97871570897433,64.54746649457323
204,40,-1,False,-0.02706117193387588,0.5248986250601239,1.0,1.0,False,False,0.0,2.7800854625795517,2.7800854625795517,2.3962402114674477,2.0744108227704547,1.7025680419366325,2.0744108227704547,4.217163425438007,0.11160894514589592,-2.7800854625795517,20.333333333333332,4.217163425438007,0.11160894514589592,-2.7800854625795517,21.0,7.784384176534489,0.15413016158563775,-2.3962402114674477,65.66666666666667,0.0034117111706718777,1236.0845377797643,4.217163425438007,0.0034117111706718777,1236.0845377797643,4.217163425438007,0.006965546369528775,1117.555431198875,7.784384176534489
269,41,-1,False,0.0005261537207507279,0.3658607161966215,1.0,1.0,False,False,0.0,1.079979204731029,1.079979204731029,1.0650685983527564,-0.14881238260841745,-0.5645789618800723,-0.14881238260841745,29.904043634903932,0.5371345917498804,-1.079979204731029,117.33333333333333,29.904043634903932,0.5371345917498804,-1.079979204731029,112.33333333333333,31.61705517718475,0.6375113602937317,-1.0650685983527564,146.0,0.06426729576005243,465.3073274866473,29.904043634903932,0.06426729576005243,465.3073274866473,29.904043634903932,0.06571123689140047,481.1514236056394,31.61705517718475
164,42,5,True,0.1558791033459418,0.6119133196582551,1.0,-1.0,True,False,0.0,0.520428405858987,-0.520428405858987,4.6389900741629155,3.3521613922078064,3.118744792189415,-3.3521613922078064,79.01524716637644,0.9661755421400318,-0.520428405858987,163.66666666666666,223.74290511489525,0.03382445785996835,0.520428405858987,109.33333333333333,0.20823395374361048,0.042340638666580444,-4.6389900741629155,19.333333333333332,0.13894410086333955,568.6837129133896,79.01524716637644,0.39343997381013657,568.6837129133896,223.74290511489525,9.167854286276915e-05,2271.3488591906353,0.20823395374361048
102,43,-1,False,-0.02569271483495763,0.41721548138367104,1.0,1.0,False,False,0.0,2.2325504506891956,2.2325504506891956,1.8308103328163092,0.4670315860706483,-0.046793232195303985,0.4670315860706483,6.889452940100016,0.3853190675816648,-2.2325504506891956,47.0,6.889452940100016,0.3853190675816648,-2.2325504506891956,48.666666666666664,12.846472986580174,0.5116961739584174,-1.8308103328163092,112.33333333333333,0.009382884774878758,734.2574384527746,6.889452940100016,0.009382884774878758,734.2574384527746,6.889452940100016,0.01908314800352054,673.1841614502074,12.846472986580174
243,44,-1,False,-0.034825228928801105,0.33085052152784555,1.0,1.0,False,False,0.0,0.6903879390695503,0.6903879390695503,1.2407124205697815,0.1317524411364583,0.3768990312029249,0.1317524411364583,42.26757413591375,0.467109454065722,-0.6903879390695503,130.0,42.26757413591375,0.467109454065722,-0.6903879390695503,121.66666666666667,22.23344094550499,0.40687503021385474,-1.2407124205697815,121.0,0.11152045175723116,379.0118625767946,42.26757413591375,0.11152045175723116,379.0118625767946,42.26757413591375,0.0503158746738918,441.8772621882217,22.23344094550499
