seed,stage,detector,auroc,precision_at_budget,mean_flipped,mean_unflipped
17,stage1_flipped_clean_models,cross_fit,0.8406212664277181,0.5555555555555556,0.7646657167216074,0.43451788526781693
17,stage1_flipped_clean_models,ensemble,0.9712066905615293,0.8148148148148148,160.76543209876542,79.43440860215054
17,stage2_poisoned_refit,self_influence,0.3333333333333333,0.07407407407407407,13.634851732721105,21.044393420094792
17,stage2_poisoned_refit,training_dynamics,0.22652329749103942,0.0,-2.3149077340997417,-1.3106532005652969
17,stage2_poisoned_refit,cross_fit,0.4045400238948626,0.2222222222222222,0.3733955453573305,0.4478680413076811
17,stage2_poisoned_refit,ensemble,0.310752688172043,0.07407407407407407,63.827160493827165,96.32043010752689
18,stage0_pre_attack,self_influence,0.7022414671421294,0.38461538461538464,33.24895630729827,18.397422036519558
18,stage0_pre_attack,training_dynamics,0.5397350993377483,0.11538461538461539,-1.3272905892953455,-1.5009605408181705
18,stage0_pre_attack,cross_fit,0.7435048395313296,0.5,0.6453466749870547,0.39962235488284115
18,stage0_pre_attack,ensemble,0.6864493122771268,0.34615384615384615,113.43589743589745,84.7924944812362
18,stage1_flipped_clean_models,self_influence,0.9885379521141111,0.9615384615384616,493.8175389041763,18.397422036519558
18,stage1_flipped_clean_models,training_dynamics,0.9918492103922567,0.9230769230769231,1.3272905892953455,-1.5009605408181705
18,stage1_flipped_clean_models,cross_fit,0.42435048395313296,0.19230769230769232,0.35465332501294533,0.39962235488284115
18,stage1_flipped_clean_models,ensemble,0.8506113092205807,0.38461538461538464,134.53846153846155,81.15894039735099
18,stage2_poisoned_refit,self_influence,0.30947529291900155,0.038461538461538464,6.49711664664505,15.291959581852224
18,stage2_poisoned_refit,training_dynamics,0.28094752929190014,0.0,-3.118622745612854,-1.9925243325985955
18,stage2_poisoned_refit,cross_fit,0.31456953642384106,0.07692307692307693,0.18743782111835514,0.34099580573112376
18,stage2_poisoned_refit,ensemble,0.2920275089149261,0.038461538461538464,59.05128205128205,94.15673289183222
19,stage0_pre_attack,self_influence,0.21528136293236966,0.0,7.931361030421288,20.54760222296962
19,stage0_pre_attack,training_dynamics,0.15074858027878163,0.0,-2.6707532119717925,-1.3474116934120965
19,stage0_pre_attack,cross_fit,0.21734641197728446,0.07692307692307693,0.22018043340300883,0.43201315807480994
19,stage0_pre_attack,ensemble,0.18069179143004646,0.0,42.47435897435898,95.94407158836687
19,stage1_flipped_clean_models,self_influence,1.0,1.0,1089.1197947314404,20.54760222296962
19,stage1_flipped_clean_models,training_dynamics,1.0,1.0,2.6707532119717925,-1.3474116934120965
19,stage1_flipped_clean_models,cross_fit,0.8742901393908106,0.6153846153846154,0.7798195665969914,0.43201315807480994
19,stage1_flipped_clean_models,ensemble,0.980898296334538,0.8846153846153846,156.25641025641025,76.08948545861297
19,stage2_poisoned_refit,self_influence,0.29013939081053175,0.0,11.03696106785323,21.191856120114608
19,stage2_poisoned_refit,training_dynamics,0.19230769230769232,0.0,-2.3182993881860043,-1.3208741332151566
19,stage2_poisoned_refit,cross_fit,0.32911719153329894,0.07692307692307693,0.3135856904988854,0.4262493929710211
19,stage2_poisoned_refit,ensemble,0.24741868869385647,0.0,53.80769230769231,93.96644295302013
